Attacker,Fast Move,Charged Move,Level,"Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Groudon, Tier 5","Groudon, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Boldore, Tier 3","Boldore, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3"
(Boss weights),,,,6.25,0.0,6.25,0.0,12.5,0.0,12.5,0.0,12.5,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0
(Weather),,,,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme
(Friendship),,,,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend
(Attack Strategy),,,,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO
(Dodge Strategy),,,,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging
Leafeon,Razor Leaf,Energy Ball,40,,,,,,,,,,,1.6099277871063815,,1.5553569453261342,,1.6174922615342755,,1.5518063812714662,,1.5728170984098018,,1.5244366855790896,,1.5880972477908437,,1.5441528537242402,,1.5284935140223523,,1.6207331927634485,,1.605452238731269,,1.517450399089914,,1.573849691357504,
Leafeon,Bullet Seed,Energy Ball,40,,,,,,,,,,,1.7447445329859652,,1.7076070692715997,,1.7706775645480266,,1.7251851987295799,,1.7164747586208293,,1.6906675184615945,,1.7618967454591852,,1.685566067825635,,1.6809210457394939,,1.7799970784603905,,1.7364135828362215,,1.6586092442474782,,1.7132799495360047,
Leafeon,Quick Attack,Energy Ball,40,,,,,,,,,,,2.0260356535442927,,1.7687123598582497,,1.8451632970295544,,,,,,,,,,,,,,1.8869209378710539,,,,1.7722344630642273,,1.953881498278723,
Shadow Walrein,Waterfall,Water Pulse,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Walrein,Frost Breath,Water Pulse,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palkia,Dragon Tail,Aqua Tail,40,1.3674811363832025,,1.367070704492578,,1.26049057165271,,1.3064774537895427,,1.3797347978676484,,1.3568197412587113,,1.3419819202845706,,1.3812916733757454,,1.5173728123459866,,1.336234517031371,,1.511006256556995,,1.414871207260034,,1.3667755971534896,,1.5907734781815834,,1.3570015303032055,,1.5499108636973653,,1.3340248202754705,,1.3389420632036384,
Palkia,Dragon Breath,Aqua Tail,40,1.4167553801281965,,1.416223578950585,,1.3361142196047286,,1.3795218822268889,,1.443256554165003,,1.4052262081328326,,1.3964989016940426,,1.4502771005730564,,1.5533906218705658,,1.419845697722321,,1.5531745384277043,,1.4617198033121646,,1.4779754762123039,,1.6669075504809365,,1.4093851144335992,,1.585263173787677,,1.374067184218087,,1.3735286767759312,
Palkia,Dragon Tail,Hydro Pump,40,1.3663676071354263,,1.371390928399713,,1.2956692643010026,,1.2864413421538508,,1.4105997815736593,,1.3280054720907906,,1.3225309957606068,,1.3772641532969114,,1.560436167937328,,1.3325557469634524,,1.5259099811708619,,1.406535592983201,,1.3269820909495083,,1.6037580236881106,,1.3359228683228752,,1.5712823014622257,,1.3063173305337976,,1.3053413199887647,
Palkia,Dragon Breath,Hydro Pump,40,1.4340690893720802,,1.433959746296634,,1.392507508075969,,1.367589558946966,,1.4852066196599103,,1.398732618165918,,1.388294545624496,,1.477060639796275,,1.627368504755996,,1.422534273958919,,1.5787060704770468,,1.440357692477971,,1.4473470442571705,,1.6485324518687285,,1.3940241063016017,,1.6191725674603257,,1.3445476051127894,,1.3373499683296088,
Sceptile,Fury Cutter,Frenzy Plant,40,1.3613248611535627,1.2955354999022628,1.3687511031286705,1.2978103293849315,1.4103701694963007,1.3305944056680286,1.2720977380978111,1.237260990075878,1.4106346462010204,1.3614692714356205,1.3576385428052495,1.2729754647933065,1.2101781597169134,1.1584690221634324,1.3750473604731024,1.3068544316034616,1.396168583678869,1.295060671522136,1.363971463689374,1.3214051493902876,1.3062834543242978,1.2834398852363549,1.365747748293983,1.324926370357949,1.3058274703501291,1.2901026754632485,1.3736234432851757,1.3502801670168383,1.3483061606782367,1.2885729581643837,1.3674862278321642,1.3303011183116096,1.24735306494903,1.2197744382273286,1.2860993752288605,1.22724971381747
Sceptile,Bullet Seed,Frenzy Plant,40,1.3670745894888425,1.3044641850279082,1.3676128355183654,1.300670559732516,1.3660116378479226,1.3060258015146518,1.273723860075915,1.2509821837540185,1.3727965720482473,1.3312075273138622,1.3255118441180707,1.2435194166201462,1.2545649625721096,1.1926927807806995,1.327172638595749,1.2603482570680427,1.3130216787014126,1.2400845163190901,1.2887555132990578,1.2367897133228967,1.2287087264592014,1.197848633689762,1.3078785250711378,1.2573838439993321,1.2509704534247474,1.2335910057244306,1.2640211808109338,1.2308261863363743,1.322775276954187,1.2616947437045554,1.2721967825243337,1.2466382894225176,1.2455901673369552,1.2117554306773084,1.283686320001804,1.2206368095916995
Sceptile,Bullet Seed,Leaf Blade,40,1.4327497454828173,1.4148019893333985,1.4332453980353193,1.4140249870519164,1.4199466972830053,1.4211904696285185,1.3669220322432405,1.3643297381877348,1.430330136126023,1.4256051384219202,1.4134877014889893,1.3525659806588135,1.35260623670566,1.306333498940987,1.4264340158813065,1.3750341246587272,1.3932655954530901,1.3258409103966915,1.3823685570218651,1.338561247549445,1.3368415805756095,1.314956334005757,1.405518976972156,1.3691282628160695,1.3644409164257079,1.3495088476884143,1.3631947867917298,1.347769870545966,1.4157420397992513,1.3625807972089616,1.362201335051859,1.3392661175765832,1.3282803735111304,1.3196915507931728,1.3900559574160951,1.330389477659706
Sceptile,Fury Cutter,Leaf Blade,40,1.443439599744661,1.4218853279725951,1.446062290444191,1.4217422543228793,1.4624078054054623,1.4477140246575548,1.3667534852936851,1.3605354962522194,1.4819913201375665,1.4613963127008884,1.45499861111137,1.3966322914854703,1.3255366879751878,1.286470316307556,1.4713312960079072,1.4490241130878483,1.4582059589320409,1.4180217074839085,1.4399868962818243,1.4166471471638857,1.4140708418571806,1.4277420050914063,1.4652639160934775,1.4375401985299485,1.4161326757496833,1.4149172035023838,1.4805426194259605,1.472665893506341,1.446599579881846,1.3841825607931837,1.4434612797656354,1.4260979661896347,1.353471093934609,1.3413932438845755,1.4029226041299294,1.3525035368009435
Sceptile,Splash,Leaf Blade,40,1.773404046005605,1.7933285889068202,1.768204697582781,1.789865390553825,1.866394547521212,1.8083158500613508,1.728118216002996,1.7555797511130438,1.78049813523736,1.800816763875629,1.8038917199694984,1.7521138743818312,1.7302060089888935,1.6994073512580126,1.7850193735261803,1.7588496266844142,1.742669549165846,1.706775679187619,1.7361345585315457,1.7160928400000635,1.7261371841355275,1.7213656355265994,1.7756824465682288,1.7493569933857323,1.7434232484404177,1.7485351728602851,1.7691322540900378,1.7594200942355747,1.7800537282881008,1.7637921382587933,1.699191903079547,1.6935230899440734,1.7229308207573426,1.7199535922242573,1.7571871231518768,1.7213567407553265
Sceptile,Splash,Frenzy Plant,40,1.792889040054349,1.7087727299361017,1.7913486627574535,1.7100586752858047,1.9591891718180592,1.750313047154042,1.7070475442705906,1.6864971182848827,1.7918379377737887,1.7726990370862852,1.7304466185172855,1.6663178278397235,1.6539049221439286,1.5989367023786951,1.7317247009514964,1.6856913713298283,1.7117058439070565,1.6661508097316151,1.6885137414223261,1.652605829732816,1.676827194194509,1.6745893664438416,1.7241720681812014,1.6789835936320503,1.6538486289288965,1.651907966518305,1.7090541864013304,1.6769515342141201,1.72023283647582,1.6566319560360683,1.6716236944572158,1.6381457939952395,1.6545377497625025,1.6266206761513013,1.7055386904182073,1.6373574862141405
Shadow Sharpedo,Waterfall,Hydro Pump,40,,1.2080609565598786,,1.206775439296574,,1.3344339329311474,,1.218232804238719,,1.3243028998516668,1.2911818520042753,1.2246285302323672,1.163325916568203,1.0536863170939488,1.351976156121465,1.23436721620973,1.262056255509399,1.1906205493166722,1.5194775504661213,1.2253754067005458,1.2313878807672811,1.1796664341331105,1.4149356325127989,1.2213358067475506,1.183216014083928,1.0857109333773853,1.1169572884807417,1.0726649344560142,1.199861918413259,1.1278106314976253,1.2474975437087008,1.2054161530334822,1.1748622267775293,1.1299143534794491,1.2554284154817819,1.2197980827149009
Shadow Sharpedo,Bite,Hydro Pump,40,,1.5208085024394065,,1.518454968511762,,1.6013919268951313,,1.5361133483928322,,1.9092513523791244,1.5343321904888236,1.4878206087702999,1.1976823900678288,1.0865399592541067,1.6373928849909025,1.4564652903918813,1.7442682050957132,1.783002416825457,1.505108304983889,1.1944362887569895,1.7323117570444038,1.6737549817984516,1.7412169632009034,1.4857375309986467,1.4065410131326908,1.331968998147638,1.651613891714967,1.6119661064510342,1.5178320205667293,1.3986299993492401,1.7012126723503243,1.7356760095086066,1.432885404546134,1.3721018467504078,1.4748638648738162,1.4205711233906044
Shadow Sharpedo,Splash,Hydro Pump,40,,2.2422858981264593,,2.237496262206416,,2.6048073355671306,,2.3123468700211363,,2.7685196218250643,2.2436131150582916,2.0501181153275456,1.9799641656104,1.8671362139744965,2.415752162815152,2.2683008255852397,2.1630933088627073,2.113587258351127,2.565364633169365,2.2416469321680026,2.1647505100833246,1.9931982081131725,2.511825653278578,2.137545457547431,2.0159148998979304,1.9494734452373854,1.9336737401303508,1.8743097057669116,2.1940896988445897,1.9368347414946019,2.226350913645264,2.2338275631834765,2.015371379178768,1.999280800060407,2.2435973882550635,2.02993560546658
Crawdaunt,Waterfall,Crabhammer,40,1.3188422796042065,1.2738331399811056,1.315215653292615,1.275586451739826,1.4567000388280444,1.3409648164524322,1.5180184377678387,1.284056442658718,1.5814108295911598,1.3663694115654592,1.3527774512300748,1.2344836019078504,1.2251848965727639,1.1735696310283565,1.3935618011523283,1.3037193284503885,1.3865470945454343,1.2483516024902495,1.3141561031521722,1.2540878680211938,1.2995347913134747,1.2132528198151789,1.3509602851759925,1.2396231907179294,1.232106641729357,1.2142996539368633,1.2501289020463684,1.2211133153481795,1.3038269516386674,1.2290649276769752,1.3732686779978704,1.2862905484717184,1.245745392581241,1.1925934177558264,1.3427687423288084,1.228501997199358
Crawdaunt,Snarl,Crabhammer,40,1.3570088083539973,1.304175546056492,1.3567858470286147,1.3028682427107132,1.522396209819357,1.4066673089586488,1.585953452413389,1.3526152162047884,1.8266667106598873,1.5529452853801904,1.401933284534376,1.275884024008061,1.113108016799748,1.0645874554067287,1.4430196083568008,1.3408404681516761,1.5469912143023896,1.411452442100986,1.2114503322969832,1.1515815734195016,1.4534239589538547,1.3650512229561351,1.3899533147111054,1.277691804996719,1.27237967360691,1.250219057141776,1.406151329459612,1.3571374301358474,1.3173055371512032,1.2417381480752097,1.5430049632697256,1.443138476209946,1.277142078234821,1.217391029724921,1.3913612009252756,1.2725050807452292
Crawdaunt,Waterfall,Bubble Beam,40,1.6426232267104184,1.5662065640685527,1.639552108011824,1.5655911858419622,1.713843738691662,1.6450249518269315,1.7830626791276374,1.5741796760484383,1.8726154299622426,1.663779984426896,1.6691293931870121,1.5112046647683282,1.5050288626773487,1.434215665840838,1.751275151290737,1.6239314656402544,1.6913373642396892,1.5274610490890455,1.6274890603884127,1.5308720710792314,1.611374298359157,1.4840469200369586,1.6580491738120062,1.518987159436152,1.523487896815922,1.4805290696973519,1.526701170828668,1.483212712034483,1.5839984509398284,1.4898761519667612,1.6803947978144929,1.5813997475374038,1.5304438833078307,1.4643275394433075,1.6698336035044987,1.5131455399195166
Crawdaunt,Splash,Crabhammer,40,1.8732831470291715,1.792279975251265,1.8760784828385748,1.7961643473581106,2.2346597967734865,1.8974852397231607,2.3109604412479063,1.8289236836655673,2.5789210882602984,1.988956054588762,1.8824241965824209,1.7480315361456822,1.721752822562936,1.6745694849142516,1.9397541411315562,1.8582218861375106,1.933143694483436,1.7587425929914513,1.8770449646032394,1.8002947832443355,1.8285725598330815,1.7085983258779809,1.8962714630557946,1.7699205670933085,1.748810953553324,1.7270753911069663,1.7426455739808606,1.711558936306626,1.7969162410508903,1.7324159146942262,1.9465074829444438,1.8380516065137513,1.748371286297076,1.704046928011388,1.8665873462329263,1.7408993212616355
Crawdaunt,Snarl,Bubble Beam,40,1.8505937732519282,1.7796073853593264,1.8476008174048215,1.7777749266100704,2.0148356587604783,1.9088412208831986,2.1027254151580292,1.83050231803191,2.3901657004655577,2.1436492153112723,1.924231886833615,1.7616139358688145,1.5057127645158281,1.4325348668433622,1.958006951627318,1.82829300258773,2.1246835324619218,1.9403599236937548,1.6345543933517295,1.5369220552332388,2.009534484786184,1.8930962073049058,1.885237806058678,1.7350526017256371,1.7370324669371668,1.6993929661321723,1.9534893226820782,1.9036310710993736,1.7735399454229117,1.6951035595003003,2.082503544054687,1.9812807832563988,1.7455822082568269,1.6746300714003326,1.9035903899346909,1.7329238947748828
Exeggutor,Bullet Seed,Solar Beam,40,1.394910699338441,1.3995708573885868,1.4017609521440537,1.3995164128632815,1.6308646855852864,1.4346841694507246,1.3425078099561394,1.3399805868844863,,1.3787136555287467,1.352893704282416,1.302977695897408,1.3263414234317639,1.284840603098028,1.3956700285491057,1.3403855980258974,1.3390056313340815,1.3175548469731864,1.3805210476150744,1.2994477790925263,1.3343421867667002,1.3304043130075631,1.3823493396643232,1.3358414815263762,1.3457572141442964,1.3210249140869885,1.3011771599630682,1.2515413181969142,1.38047718101363,1.3188012711107349,1.3258279293617536,1.2820378075763774,1.2851701782694858,1.2710937322801912,1.3770870511590718,1.3106604181683386
Exeggutor,Extrasensory,Solar Beam,40,1.5173178635441416,1.5347130153639863,1.5226269822810985,1.531168703535058,1.788682549479343,1.4882644224067691,1.4140064392942215,1.4092023239845388,1.330457276533686,1.2725825549348038,1.4432089866590307,1.3837085712924928,1.5863633918994737,1.5517362784913615,1.5068998878431668,1.4550985634328057,1.603665151001653,1.5750485196476678,1.4883308839165625,1.4067706662802049,1.5884934339814138,1.5535263394539163,1.4817566360254375,1.4409213255061397,1.410924492709693,1.38236174931078,1.539931444491855,1.5051463706161186,1.4816544553763245,1.4288663446133731,1.6113949857098089,1.5804556684643798,1.4016185832621006,1.3765707915247527,1.432863449760819,1.3713442283497026
Exeggutor,Bullet Seed,Seed Bomb,40,1.4804413776083925,1.4902546495007873,1.4778393731610566,1.4849896930287378,1.5185347123599084,1.5196664174392847,1.4404290878658597,1.451390742292813,,,1.4772620021495637,1.4405325508465279,1.4404837478196517,1.3968173685378076,1.49703329718553,1.4666779365361065,1.450941312594534,1.4138356553060334,1.4551344600594178,1.4185705481120972,1.4204414209597718,1.415024372015295,1.4882534522452664,1.4623343596344454,1.4900081793627247,1.4760352501464857,1.4686509651815718,1.4452993213830925,1.4904751556401914,1.4381461595373983,1.480457146902029,1.4386078111920642,1.4187054146626654,1.4069810340803157,1.4756937226968478,1.4445895852386812
Exeggutor,Confusion,Solar Beam,40,1.5830071176421818,1.5773524655986413,1.591745574911252,1.5835118658908465,1.8610651562762757,1.568780791470612,1.4543082577375877,1.4422290387119294,1.2990936296716673,1.2786319532022214,1.5059107970208665,1.454457600601823,1.6474136086601887,1.5712800382108565,1.5255280098287216,1.4528081991920643,1.6159832424969054,1.5823731560654253,1.4821611743823155,1.4416124691242023,1.6324841049731798,1.6007860522343542,1.5082978133026825,1.4798841222380477,1.4355075252435359,1.4203653136667904,1.6355598299205354,1.5740280291338176,1.4695198349235388,1.4483458703242005,1.6027548894572101,1.5795453567501525,1.4073843572702796,1.4032765084034422,1.4730632930733043,1.4211327174107973
Exeggutor,Zen Headbutt,Solar Beam,40,1.6288094712388956,1.6071602594372496,1.6338348932167033,1.6055014822871787,1.9170249529617167,1.6002915300606917,1.5015450904721899,1.4770335772979593,1.3700599737580437,1.3399851639944942,1.567035310560528,1.5031677041004374,1.7117168214252916,1.6522816417029453,1.5900671792865928,1.5324114459449045,1.6894549304045692,1.6240752660343407,1.5447682501536621,1.4944381998315068,1.6533505284145131,1.6138545545057836,1.5587013803247942,1.5264415109605671,1.5126550293121495,1.4873819386148235,1.7197445326199414,1.6968689848452287,1.5813973712585299,1.5362287564298083,1.7025147775768978,1.6595933664305036,1.4647490795671558,1.4436229072501958,1.5322075374763737,1.4692764086827381
Exeggutor,Extrasensory,Seed Bomb,40,1.5606450938863021,1.5859591231029022,1.562109549856382,1.5830536425093045,1.574531796294519,1.5715695677317247,1.4909967158678255,1.505308983355276,1.3830423181787685,1.3800676153085485,1.554866969433831,1.5236509412354935,1.6709940132754928,1.6505077506165107,1.5869854500423581,1.560776426236674,1.6496778237357992,1.613254010562851,1.5298940605429614,1.497542405947264,1.627272284666278,1.6486990705410443,1.573765452179712,1.553986804078769,1.5525188887609223,1.5404178181514787,1.7261250458228443,1.7028957991819653,1.5713007615138879,1.5211927906607032,1.6645582570334396,1.6704261227289192,1.5165176721715168,1.5075343730198674,1.5331912601686193,1.5031249015214108
Exeggutor,Confusion,Seed Bomb,40,1.5788425200232854,1.5896190092480433,1.5792221141767597,1.5932377226245569,1.6051466529080973,1.6048346618311655,1.5062522166740657,1.5308794016965273,1.3515509809938289,1.3569862622393398,1.5675547791275843,1.5372525175058342,1.6826647323893513,1.6600263346689914,1.5738924742431282,1.5497080962245402,1.6928922213769577,1.6580141921703313,1.5280627829912454,1.4954176255217633,1.6599663293497966,1.7030804234529584,1.5878596706227825,1.5650258486824393,1.5451158377028529,1.547648703125621,1.74683253339463,1.7284433014774703,1.5680137263100935,1.5114913501355915,1.7207384908481551,1.7128544338640834,1.5201744135819306,1.520900007665724,1.5684878918472636,1.5329748243656236
Exeggutor,Zen Headbutt,Seed Bomb,40,1.6204647194724784,1.6520901798116645,1.6230403610521098,1.6479350621534192,1.6388747967250612,1.6464493333397594,1.5589356279622826,1.5772011591696615,1.4107212578541646,,1.6268326017526267,1.5978652249250347,1.7730581426945213,1.7540961640403812,1.6458923010088704,1.6334853257179094,1.7323712411174563,1.7130421930659612,1.5901363695403918,1.5744660537426005,1.7337785543583581,1.7468023128091916,1.6407066196469453,1.6274881641530965,1.6324299602165806,1.6192762406941745,1.8437812338658164,1.8312419524133432,1.6414697579915571,1.5915160527114813,1.780452387018076,1.7528560912786109,1.597898926482363,1.5906965673921925,1.6088290208472327,1.5710175944222355
Shadow Tangela,Vine Whip,Frustration,40,2.452636115647941,2.3171895928759563,2.4572162708901164,2.31312559492669,,,,,2.397429256151627,2.278748084096925,2.354298875791997,,,,2.3730163416914603,,2.384737949272494,,2.242422502181842,,,,2.2880435967567547,,,,,,2.2744117654303047,,2.3691406919243794,,,,,
Shadow Tangela,Vine Whip,Sludge Bomb,40,2.452636115647941,2.3152565081939818,2.4572162708901164,2.3130199853473252,,,,,2.397429256151627,2.2818432507442186,2.354298875791997,,,,2.3730163416914603,,2.384737949272494,,2.242422502181842,,,,2.2880435967567547,,,,,,2.2744117654303047,,2.3691406919243794,,,,,
Shadow Tangela,Infestation,Sludge Bomb,40,3.7263604847202187,3.4717064886487123,3.7290118523875733,3.4725491900618066,,,,,4.590392870458662,4.446851363965194,3.5516117908167915,,,,3.6517044985205627,,7.168134847552563,,5.825036141635688,,,,3.596821324625471,,,,,,3.6020148771162925,,7.559039840718891,,,,,
Shadow Tangela,Infestation,Frustration,40,5.294084241077403,4.897096662154604,5.316422454531007,4.898579018745613,,,,,9.955960586473623,9.387984780962487,5.200772747452726,,,,5.4468578703032575,,8.011864370022407,,8.774360323873648,,,,5.290307862078534,,,,,,5.480035293411056,,9.01360228752866,,,,,
Shadow Vileplume,Razor Leaf,Moonblast,40,1.9047282389355518,,1.916128528284054,1.6972592743103212,1.8487782812999383,1.7702816678061188,,,1.6004004482909182,1.5400062826327678,1.8261724371837624,,1.7515349627200691,,1.8217306587457567,,1.917654442834709,,1.8149592168307278,,,,,,,,,,1.8576374672487261,1.694038744275774,1.8871209452198143,,,,,
Shadow Vileplume,Razor Leaf,Frustration,40,1.952714472821949,,1.9555499366615918,1.794700825517788,1.8948451148420857,1.877615863944403,,,1.9899952817270856,1.863593213092194,1.9110945467071792,,1.8469845964732552,,1.9199186422303458,,1.917654442834709,,1.927891884021791,,,,,,,,,,1.9790124703512044,1.8210287998754067,1.8871209452198143,,,,,
Shadow Vileplume,Razor Leaf,Sludge Bomb,40,1.952714472821949,,1.9555499366615918,1.789351831243922,1.8851816861936805,1.8405563964256686,,,1.9911416900655607,1.8629999133746749,1.9033406171583918,,1.857770494097941,,1.9041476212256478,,1.917654442834709,,1.927891884021791,,,,,,,,,,1.957318238838326,1.7837691523242705,1.8871209452198143,,,,,
