Attacker,Fast Move,Charged Move,Level,"Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Groudon, Tier 5","Groudon, Tier 5","Groudon, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Boldore, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Golem, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Marowak, Tier 3","Marowak, Tier 3","Marowak, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Onix, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3"
Chesnaught,Vine Whip,Solar Beam,40,1.5531399538918023,1.4881880175122522,1.3224187619041667,1.554185287779048,1.4920244696704197,1.3231434633921457,1.3468770408768358,1.297896852814108,1.437991434154099,1.4202600280073165,1.4269243959685636,1.1805366299397908,1.4467659360846887,1.4344651414039749,1.1933358947377317,1.4733448476017792,1.5333457319750456,1.2404969732113658,1.4615689376310856,1.5124996536176523,1.2362077146824264,1.490920860693059,1.4919293453404427,1.2354596119156132,1.4747823381135086,1.5244248225504522,1.1784895031118416,1.3720669147977338,1.428287848758413,1.1459156996454818,1.3997914806940925,1.477386076422288,1.2198399073324204,1.4490544082664971,1.5003274457349043,1.1870961411341494,1.4492651499975575,1.5195353731885308,1.195645165016058,1.4896431576890863,1.573174290070353,1.198300460246906,1.4597538093014741,1.5083685412000762,1.2026150100456703,1.469749104544295,1.4822996352595335,1.2206658157942556,1.37918610256801,1.4072940185726124,1.151942544056879,1.4575938804128998,1.5743394663080146,1.2265240158018458,1.422859953942051,1.4732895319696304,1.239068734239062
Tapu Bulu,Bullet Seed,Grass Knot or Solar Beam,50,1.2039984742970375,1.222908734895664,1.0085576482205467,1.2074582371657314,1.2246321561094151,1.0101909277907324,1.0564588788422307,1.0641806291050528,1.0504126511455276,1.1204483609352092,1.141325958936127,0.9521874383081576,1.1540845628847047,1.1699965560109062,0.9622144495384699,1.1818042851227097,1.2428218145764307,0.9963247606112596,1.1835771545548452,1.2478910512304038,0.9855746099112334,1.1889860085346418,1.211291532128598,0.981886101820953,1.1893749570099286,1.2291288253128618,0.9834042423841737,1.1227907940053683,1.1670459508889761,0.9323313216706757,1.1820004299989615,1.2277332941144379,0.9693871576734382,1.1613666307315962,1.2227400513078628,0.9890663058265774,1.1880597846893848,1.2321648869276562,0.9825695268339252,1.1889944062273998,1.2606765796476147,1.0097623352753853,1.2061189097042173,1.2528896446416677,1.0157421873965984,1.193904518686825,1.217817026257527,0.9913061112717043,1.1163514473047844,1.1551707035960794,0.9428312512268572,1.220957932057463,1.2993469335407846,1.0066091338178738,1.1873799082127,1.218696298758713,0.9872778992828111
Shadow Omastar,Water Gun,Hydro Pump,30,1.5493835542629253,1.518784412830677,1.5389997403502036,1.556723416189636,1.5226741287057755,1.5414208015123902,1.6083714667940043,1.4393380838429815,1.6436001119811292,1.6233650915257813,1.415182173236416,1.6291711351006648,1.9488885295529983,1.59916182631224,1.9540007400622643,1.5850868312786766,1.5526897644320825,1.601517675959258,1.5270414879286034,1.507089740203405,1.5385976495595575,1.573922791227161,1.5354403917506607,1.5752663511201948,1.6522869993746054,1.6011771657653926,1.6492007677475067,1.6361580771817288,1.5979478762969033,1.8819429350670456,1.5687023616841167,1.5871806721289188,1.6335003371092662,1.529777557387694,1.5126813125806475,1.6709160873030926,1.5988253305982443,1.5524530785464545,1.6035944429276152,1.5050115492745761,1.5940356243377931,1.5050115492745761,1.498616432138733,1.561567731356358,1.500492519859721,1.4812044574575831,1.5099958640496127,1.487496215868894,1.5506786464041942,1.5439338961165512,1.5580523770510128,1.662280096323084,1.6802179925715799,1.677932867468009,1.6192348803863548,1.5674230215411915,1.619508286650357
Empoleon,Metal Claw or Waterfall,Hydro Cannon,50,1.2369801535513218,1.2506259245644429,1.2378968821002432,1.1831554385647642,1.2000652424759308,1.182331500080073,1.2293162863849327,1.1042033112328535,1.2376249061028133,1.1038804255797212,1.0991990386652781,1.1031156561983346,1.1253546586156034,1.1568128675940257,1.245860845934252,1.1598568068293287,1.223725959847533,1.1729366374983563,1.2141268327796486,1.277809772067842,1.2241942661092318,1.2177979468123596,1.2531276467074448,1.2433443975811476,1.235650279109821,1.2786594761502343,1.2473957268248064,1.1992507970993487,1.2153676899191936,1.190426471231085,1.230026424234086,1.2713160555983913,1.228615287972612,1.220639229561436,1.2554010586024922,1.2348281650933939,1.2314480735156734,1.2808019561161386,1.2568561196602623,1.193017988444216,1.2683275331617265,1.1916100737640853,1.277694295195488,1.3427231045936823,1.281259953276994,1.1449610598026414,1.1862240646730697,1.1401383347558998,1.1685215786948648,1.1731315063452683,1.216411151328236,1.2555600930830642,1.3340169999780622,1.2763431315802352,1.158969791160045,1.2152891366949967,1.1617220383473819
Mega Abomasnow,Razor Leaf,Energy Ball,40,1.574504956167289,1.5232501147212725,1.3052314509954095,1.5657874026508036,1.5277932047503004,1.3034545782062565,1.5071421353565266,1.2850339172624494,1.2893233457670736,1.4953776375942232,1.437914506341721,1.2560758431600256,1.5644287463743356,1.5113585923437638,1.3039639141931343,1.5513713874821538,1.529348188089367,1.287923698641089,1.4400013613791043,1.4775468426573655,1.2244520766546068,1.4550926956336894,1.4544722731529847,1.2292959753567116,1.5512736457275886,1.5282899058259694,1.2880233050266747,1.423135970317826,1.4231192159113788,1.1961851468869815,1.5155075114500163,1.5126464225714522,1.2633435804918054,1.49029161725777,1.5098846266673267,1.2386351506900162,1.4328466798927422,1.4757097831935937,1.2141018645131314,1.5083112641917362,1.5682063329850047,1.2470185652610752,1.4955206919223931,1.5355331454177714,1.2602603383253876,1.4538190592947726,1.4897925564213703,1.211967633016478,1.4324014545295096,1.4257304066251917,1.2113189205198251,1.480316273167406,1.5561865643810464,1.2386546830940162,1.5082450651684727,1.4981298628709667,1.2863051695637255
Shadow Blastoise,Water Gun,Hydro Cannon,40,1.355390403638961,1.3602976143467593,1.3515257692480327,1.3576343951663918,1.3583213500294833,1.3594300079296089,1.3081590647341579,1.2012094680977687,1.4421017887234866,1.2637652873210043,1.287821723236842,1.262709549038849,1.2917039129224304,1.316842142864739,1.2967345911483208,1.3211438626742735,1.3563867520269994,1.3425987696454669,1.3187386588568455,1.395961320002939,1.3321880038649423,1.3133485193621866,1.3530285091706848,1.3171526455131282,1.3574585258837746,1.3885984004287024,1.362525033830173,1.2989005910802283,1.3303798191786609,1.3194832947821211,1.3147756829764725,1.373401911770208,1.3251788436629226,1.3011491775599868,1.362343857300536,1.3116262729316053,1.3227632374676368,1.4006248998861306,1.3331623107587525,1.293499278352484,1.4007160449461755,1.292931395100129,1.3663895309190195,1.4298283612678375,1.367720605138879,1.2782911986234058,1.3739046904488044,1.291780857478741,1.2749294855660949,1.2914498299218675,1.2919571855846381,1.3475781696926539,1.4344635995605723,1.3528317265423422,1.2811908453884386,1.3415986354570917,1.278099312831479
Shadow Feraligatr,Water Gun or Waterfall,Hydro Cannon,35,1.1796172447615039,1.1900326863299782,1.1795853803718013,1.1830049081534766,1.1874521865821135,1.1841443068455861,1.1732289945182577,1.043478030123369,1.2276444445928167,1.0998818048029728,1.1004089073919898,1.0995297256588614,1.1551365747551507,1.1464377072903769,1.2143719328250335,1.188925065040045,1.1978905046778623,1.2118045160125155,1.1477238739760312,1.1903553560470692,1.1524735633398435,1.1597914149189215,1.168272877458672,1.1815520486881217,1.223003191388256,1.2097104519238537,1.234612293099636,1.1442895744961246,1.136119855134294,1.148172704353961,1.179796604453034,1.2067902529111996,1.1966923936439942,1.1437350249245706,1.1914447081045776,1.1581151858453496,1.1432100738314936,1.1932283149098568,1.1610832708824752,1.173824841871751,1.2469008486463666,1.173824841871751,1.1880156080007802,1.2489235036512403,1.1923522588046476,1.1439163175636968,1.1858923883874066,1.1415909336219974,1.111914437717266,1.1153566955256322,1.1649055054928525,1.1840798597341498,1.24468113650439,1.1882085222641663,1.1718190880002883,1.1928732844913406,1.1717743603944388
Xurkitree,Spark or Thunder Shock,Power Whip,35,1.4204626482120244,1.429420518848852,1.2139954649350622,1.2751268673432516,1.2691179661550986,1.1067654230792678,1.5734784568363553,1.2669491189917625,1.434019836204701,1.1712316505709155,1.1705779777579393,1.014216617130171,1.3677333398050149,1.228573711319544,1.1883098521266156,1.2911672970291321,1.2711412752485782,1.1080175121273814,1.4217032859304681,1.4193600855945951,1.224915450963177,1.4097728057996752,1.3945363625893374,1.20630539916283,1.527742597938654,1.5237539567558187,1.2756248269504624,1.4143909147927922,1.4082700393320693,1.363331268818139,1.4478837592475924,1.4837657062026703,1.2202371549940314,1.4253642021574768,1.4124251821175058,1.2835445851134772,1.434650581294734,1.4022397484344369,1.2470590284628227,1.2463922594870755,1.3255828436395702,1.0640226539932558,1.447821462976202,1.5453836851472929,1.2081673427242245,1.3994111491871852,1.41369126447851,1.183897158295645,1.4782886456955455,1.4331310814470266,1.2119988304627398,1.4497816530512715,1.5366498534397364,1.2552463174307993,1.2764202729628162,1.2847932999194935,1.1471480807566174
Shaymin (Land),Hidden Power Grass,Grass Knot,40,1.4514603549229015,1.4744178664816734,1.2312139773784616,1.454483426094897,1.4747092093965652,1.2314391810956162,1.2929940190418425,1.282064859432311,1.128020701015393,1.3529618912030166,1.368552561815204,1.142748429985506,1.383168409975952,1.4174883748325384,1.1586157399845496,1.4253532681261079,1.496319535816983,1.2091960374699195,1.4329296840970582,1.5102856697695142,1.1950148677387087,1.3983206982660001,1.4729495990984667,1.1595272950413824,1.4269697963046384,1.4948352047825761,1.1977816025376835,1.357790129667767,1.444352193667129,1.1391480025540486,1.413235848931488,1.4999726129046485,1.189465839504505,1.4005498752055754,1.482804243813539,1.1868562332891335,1.427867490323746,1.5107416359713914,1.2144548712237426,1.4722629341402778,1.5590152038280074,1.2315697712122304,1.4891556240991017,1.5759382220293698,1.2413239393199569,1.4458762583760802,1.4948662881787356,1.1965995422152884,1.3383807137718102,1.3957749593400028,1.130208635222483,1.4880480400412428,1.5968964155595193,1.2406595464985006,1.4223542480617903,1.4938045087787497,1.1995618959719472
Leafeon,Razor Leaf,Solar Beam or Leaf Blade,45,1.4220493338401337,1.422324560730686,1.1716695652371536,1.4296788752451035,1.423360245183631,1.1720609020087285,1.2659810754288605,1.2049833742434244,1.120131603934508,1.2836671180291583,1.2927294747574585,1.0770542053206487,1.3573839753341665,1.346349739682962,1.142456641322579,1.350564890542673,1.41663523786433,1.1363552019530898,1.3421285859411516,1.402257449386537,1.1386551919769856,1.316646566349009,1.3676916804090227,1.1074175393818957,1.3547344803041024,1.4065919082856748,1.1358780950842717,1.2770814460298345,1.328377176822604,1.09200101819405,1.3613216688747063,1.4282631697155654,1.1326241387486318,1.3375922013450317,1.4040141561690558,1.132072174442645,1.3277373830016779,1.398788962045909,1.118275985205679,1.4190142783281072,1.4924033154249923,1.1668249522072451,1.40735310077985,1.4558833908123097,1.1568081585462724,1.3515366548847056,1.3854045453294503,1.134690669362289,1.2870371452736302,1.3162502089931845,1.0853565757198496,1.3948485375192587,1.4755970833073175,1.1808017023603206,1.3733871383249066,1.4323629750493654,1.1309158200616711
Leafeon,Razor Leaf,Leaf Blade,30,1.6361672849210513,1.6127634825192814,1.3777752557720948,1.644243350930108,1.6203983485610778,1.3805018971900027,1.493706454250055,1.353649793442239,1.2756977196021462,1.4651304559298346,1.4569423607400416,1.2642953848110954,1.535785446296539,1.5161677972567522,1.2861147794579002,1.5532577687216385,1.5833905019310035,1.3194279595568654,1.5598011042059272,1.6087762693198258,1.2835885375564238,1.5443589926855974,1.5590323850521184,1.2920179136381327,1.5747232344748605,1.58772589917462,1.3130262740152243,1.4612404661292495,1.489569628884651,1.2601622879194654,1.535287274995873,1.5970730742693817,1.2902243919606584,1.5113981049470515,1.5529690384543218,1.3110741782499227,1.5198374093957647,1.5840013208403847,1.2695133150026339,1.564972258290299,1.645918228134527,1.278850069370276,1.5812155841363318,1.6525178520123207,1.32082323794545,1.566884212322009,1.5970151671683221,1.3016057207669407,1.4814392467543667,1.4898683353849869,1.2419429519785923,1.566792599930137,1.659738132162426,1.308602825904632,1.5359648074774859,1.5693638391343898,1.2905579130775449
Shadow Shiftry,Snarl or Razor Leaf,Leaf Blade,45,1.2962436571872713,1.2567788766652106,1.0822398118703707,1.2972296862454569,1.2575803169503545,1.0819564197881084,1.174737769462082,1.0937077981605632,1.061038018500683,1.3075306680543992,1.2093148126274014,1.1099477386197236,1.3773951607999326,1.276650381115705,1.1297318242316674,1.2605616431025244,1.2733994428602091,1.0478268639943407,1.1567240886646195,1.210254234559993,1.0090064016437335,1.2685845700219494,1.288056693190988,1.0439607019841208,1.250920261964492,1.2554482892050838,1.0534102650116803,1.1521186209268663,1.201614928467231,1.006789951681815,1.224807565221451,1.250656023365721,1.0359935709332777,1.2499861647788708,1.2458275674410446,1.0495838847344285,1.2282804347109886,1.265714081226382,1.023264134374303,1.2348015307953557,1.3119021003046334,1.0322746164656782,1.239388638445667,1.295642905590247,1.0508253698633148,1.247296339576556,1.2735293905240868,1.0572254311567253,1.196106738900661,1.202472257806911,1.0035472212552337,1.2272973342400888,1.3063484134872567,1.024442522557793,1.2757484017936345,1.2699444366371413,1.06720889052089
Shadow Exeggutor (Alola),Bullet Seed,Solar Beam or Seed Bomb,40,1.414573843852938,1.335537042329356,1.1769398784778349,1.4138502093571088,1.3390221481959113,1.1752054624066404,1.142618179916319,1.086178090141385,1.0232632192965347,1.2078359019542122,1.199280788768522,0.9981185247074525,1.2650935753378747,1.2411433171204977,1.0751633304328927,1.2085792428220452,1.2484711233880117,1.0477971479768926,1.2259488965472136,1.2538896590285615,1.0335256907897252,1.2420858656240128,1.241715742277956,1.0598698583744184,1.232883387749135,1.2701718921581877,1.019340513121345,1.209485370128447,1.2087117227180257,1.0052692946748591,1.2370826985691106,1.2870132550306805,1.0387487235079722,1.2417631518196126,1.2449437924976743,1.0229761042733239,1.165849671853717,1.228712373752387,1.0224821574837082,1.2049432099043853,1.2553764721420038,1.010442024798767,1.212766339562185,1.2665888968007182,1.032113769073996,1.4326362204244902,1.3563705834969138,1.2607118480047015,1.0913249893860322,1.1182212663413025,0.90125088393143,1.1783058747293655,1.2322555767994343,1.0195450809920534,1.2427629090745516,1.266953461436557,1.0203608707463114
Shadow Shiftry,Snarl or Razor Leaf,Leaf Blade,30,1.5570386306247752,1.4485728635849968,1.2851554650789963,1.5645515186069658,1.4537990763836686,1.2946829845169197,1.4442616754686386,1.2683964335696691,1.2652530953704382,1.4596343846161057,1.3587983472852345,1.2335803568146533,1.5861164973621986,1.4814752380456355,1.3179138424638128,1.4566234697835743,1.4606953517348795,1.223200599099499,1.3229958317350368,1.3548383595102949,1.1550178832880333,1.471623592882095,1.4653034545561603,1.256367996166336,1.473313019800749,1.4529515865534683,1.2302415707602825,1.3991976467065332,1.375267395672892,1.2129496905960377,1.432653461270604,1.4278290465161187,1.1951634066139405,1.4327750620832733,1.4349511707955491,1.2167956518126768,1.3836604319314678,1.3902193435711085,1.1845423049497812,1.3690400073887468,1.4501183471421568,1.164666995848297,1.3995586095171502,1.468416970554895,1.1515228755601374,1.5103230511017263,1.460575258194364,1.2651265212402232,1.4158159930630994,1.3894287936755738,1.1941786176168532,1.3702598259501948,1.4656426292084395,1.157520811219918,1.4638918855285936,1.4681160282587866,1.2056919547255815
Mega Gyarados,Waterfall,Hydro Pump or Aqua Tail,40,1.0915834168057243,1.1161564955345349,1.0924886400846638,1.0937730097077907,1.1221625337195464,1.0943620582272284,1.0351601656707818,0.9964449715084553,1.1325703516821202,1.0821128428096578,1.0670949470278654,1.0821568749861619,1.0940702579228792,1.0941515175230327,1.1078070569872485,1.1076170085955166,1.1618123397577687,1.1196386455443088,1.1113287679994648,1.1705023257349476,1.112606417806998,1.1119091326891306,1.134017521828219,1.121593873840911,1.1028380452337827,1.1643400969989552,1.11838601640457,1.072095344825401,1.0979186237801926,1.0960248681423983,1.096078998184365,1.128855636690125,1.102431779985446,1.107046938853287,1.1541360448322493,1.1121300648043217,1.1026042291885276,1.1466188114481417,1.1078907716502515,1.115934850363308,1.1841822970063185,1.115934850363308,1.1457581452192405,1.1869300199488055,1.150172050047739,1.0856603730865373,1.1434913237754296,1.082155706528263,1.065299293034322,1.089597506409973,1.0706888556030374,1.1413046816596326,1.2157309703690078,1.1346600426265085,1.1084457810972907,1.1590188575350782,1.1123319145664445
Kingler,Bubble,Crabhammer,45,1.2266439705093892,1.189822229848212,1.2289551093720321,1.2296453208891072,1.1909294485561375,1.2293644855182688,1.2308095678381843,1.0474880194016167,1.3007916103690143,1.164833507922993,1.128846313121685,1.163120674083777,1.2036861863315351,1.1469958353091505,1.2435945211396304,1.2167767337452138,1.193868085392962,1.2474630454334665,1.1565851000243919,1.1711190668189415,1.168555401743397,1.1646006186745195,1.1499416543932888,1.1876809482244306,1.238309840996885,1.1908764153168983,1.2602334816669511,1.1685654740118594,1.1363557707159817,1.168601064432827,1.1699527227570912,1.1782547325493795,1.182230093436359,1.1723344347483515,1.1813756604949168,1.1932967441015598,1.1462428566505714,1.169858846544325,1.168910719445247,1.1489926418400094,1.1971322140885545,1.1489926418400094,1.1560101656033888,1.1897140766240195,1.1611650493344527,1.1436369310896795,1.157657666273891,1.1449884831641055,1.1471631664057211,1.1273492301217347,1.1950914697749169,1.2252493718243167,1.2467966162044857,1.2300287382992259,1.1728535335207404,1.1712826438545243,1.16968616821121
