Attacker,Fast Move,Charged Move,Level,Arceus (Flying),Arceus (Flying),Articuno (Galarian),Articuno (Galarian),Moltres (Galarian),Moltres (Galarian),Lugia,Lugia,Tornadus,Tornadus,Tornadus (Therian),Tornadus (Therian),Yveltal,Yveltal,Mega Aerodactyl,Mega Aerodactyl,Mega Pidgeot,Mega Pidgeot,Aerodactyl,Aerodactyl,Braviary (Hisuian),Braviary (Hisuian),Drifblim,Drifblim,Farfetch'd,Farfetch'd,Fearow,Fearow,Golbat,Golbat,Noctowl,Noctowl,Swellow,Swellow,Togekiss,Togekiss,Togetic,Togetic,Tranquill,Tranquill,Xatu,Xatu
Deoxys (Attack),Poison Jab,Zap Cannon,45,2.188405391006933,1.7227466174943342,2.3891752588250093,1.5938013894051761,2.4003128377684813,1.9287908793482653,2.259385492580744,1.5522890797189486,2.3431910774753337,1.8744334605552389,2.1321752242804384,1.5275649044135982,2.642025885863025,2.3810304756298706,3.9702255786884897,2.7143131706383152,2.50263536658906,1.8042111850819478,2.7532547000159977,1.7620093030734938,2.2875742436752566,1.477346975271767,3.248500638241699,2.104762204505628,1.560119429201038,1.3902118440816977,2.3752889139078452,1.5339863915784762,2.1693467415061853,1.7823239651138951,2.0471849342921433,1.4481343610132533,2.1435314885399603,1.5591641603466917,1.736200996480252,1.1779273367471712,1.3291787535585433,1.0614949771428883,1.9919110037505312,1.5521882363147064,2.5673144862113007,1.608838191901972
Kyurem (Black),Ice Shard,Glaciate,50,0.8425510536997829,0.8441823872547465,0.8427718783815622,0.8597690947788418,0.8352281003466282,0.8643103862308182,0.8403109194997997,0.8610609260490535,0.8392627393349991,0.8403700468960036,0.8420445071364064,0.8542000231894148,0.8553344777709384,0.8696131506407886,0.8762591927190316,0.8731193030493567,0.8736761223125167,0.866250517034518,0.851851363687962,0.8693707846323494,0.8368521823169733,0.8630303214784432,0.8730026386449783,0.944442287906991,0.8303852677041509,0.8698615092385055,0.8217244216787805,0.9181486381908754,0.8926771764963223,0.944988763360833,0.8363104223182753,0.9206218219686382,0.8701301936879924,0.9296099310566285,0.8460496413339605,0.8575173798786803,0.874993148274517,0.938327076595294,0.854554202753953,0.9010931270283101,0.8742791465012263,0.9157920956275407
Kyurem (Black),Shadow Claw,Glaciate,50,1.0216857181169114,1.0158191313337759,0.8558386634296269,0.8713477539801576,1.0980369948904074,1.1548540379982704,0.8362368357762199,0.8601720552539833,0.9961937201226846,1.008573334886177,1.0090662952512042,1.0080549636864753,1.1349332329595097,1.1510662151875548,1.043250587098541,1.0288731239124242,1.2860745286311233,1.283742881458735,1.0166106306388536,1.0770170127983574,0.8752811271721388,0.9203015786650026,0.8880494656647587,0.92164726175187,1.254291764370979,1.3491633162925638,1.2169875278450772,1.3268025525286518,1.0343911252443188,1.0978263177705396,1.2738171152704758,1.3342475042666861,1.2964592656069402,1.4026940139070156,0.9944580535148072,1.0279307833988196,1.0520307353280955,1.1131308636486157,1.3171103355480036,1.4083954817557782,0.8679299674702786,0.9137993625753498
Kyurem (Black),Ice Shard,Blizzard,50,0.9952362019482307,1.0009255611418832,0.9964119791400499,1.0185339020842776,0.9905523670101394,1.0243740826338366,0.9848091719510752,1.0136071808919622,0.9832939902512174,0.9959270361021774,0.998844136993827,1.00961611416785,1.0034463447133397,1.0258162467377239,1.036095602714033,1.0337313226691605,1.025216152371294,1.0265397607373445,1.0031162643643978,1.0396511668712654,0.9920025150580061,1.0529726007069558,1.0413212201845803,1.0839320095377172,1.006062326276149,1.0831862017257,0.9797353987460701,1.0653032062513803,1.0304342948353553,1.0893676155906187,0.9987018241082932,1.0671070604546968,1.0083926359479078,1.0605997849266469,1.0046253697804195,1.0229524348604264,1.0250884063549548,1.1002995754649503,1.0305425831893202,1.0810968830677443,1.0192807019939678,1.0774040500429045
Kyurem (Black),Shadow Claw,Avalanche,50,1.0218276769741232,1.0597275097084038,0.9065610599701306,0.9337275339171401,1.1103010693734257,1.182727929187902,0.8998098225759708,0.9232004953565165,1.0187587140379004,1.0507292270120532,1.0073664967127145,1.050782764858723,1.093933414447027,1.1634952047409932,1.0257487908827885,1.0582933641546863,1.217307622447929,1.2753964724654538,1.0419231426350999,1.103390137120904,0.9198409539717749,0.9551598640879395,0.9564789736865564,0.9938434030888577,1.3264769333662025,1.4351060015776969,1.2500130665204405,1.3818536329538538,1.1238256213413274,1.19162806019659,1.2617191133511245,1.4201351235440185,1.2475549917615194,1.3933486779199977,1.009429500179189,1.059534020043473,1.0689447963887175,1.1591750699731511,1.2550956692094655,1.3849932268526042,0.9497385967790544,1.0102184181190679
Kyurem (Black),Dragon Tail,Blizzard,50,1.1321751871297945,1.146647256194281,1.1183076747237128,1.13686511454715,1.1149551780139972,1.162941839560459,1.1022433639575597,1.1534484570872297,1.1084222451981403,1.1323754213354342,1.1239896050589557,1.146392311504553,1.1096035668361772,1.132033212497737,1.1447449875723847,1.1473192411026514,1.1460961294626877,1.1566232654133908,1.1237763828860747,1.1691147384006906,1.1261157002781401,1.184556040895376,1.1797225987111344,1.2317057486854812,1.160099373892409,1.2489456165416666,1.1375227721929766,1.2379088767146273,1.1818728834405634,1.2576591897931215,1.1516037645533728,1.229134156694291,1.1560364659283653,1.2086276188545853,1.5072374174869756,1.5652888263471603,1.527726251919476,1.6787860985104883,1.1719018411484816,1.2484525727647424,1.160274791869833,1.2157281548675887
Kyurem (Black),Ice Shard,Avalanche,50,0.8953891391927811,0.9090072010972731,0.9003623645546247,0.9235897660454754,0.8953777376826527,0.9335360848143377,0.9020618340569289,0.9287558392733242,0.8891247119128052,0.9103792908167988,0.8933142053038043,0.913787328200321,0.8963044526724051,0.9284811119560219,0.9146251594658492,0.9197590976095207,0.9240412845955908,0.9351555663228456,0.9118834217767312,0.9474430057827468,0.902283718328723,0.9459147619826722,0.9330393051838042,0.9844192683279614,0.9217940303618968,0.9918092306858522,0.9042687305719188,0.9567213040615505,0.9654562842212931,1.0277142182243837,0.9128135083286182,0.9805366947557934,0.9188280621676352,0.9878845846247726,0.8924489800665992,0.9294873108734083,0.9335872408130506,0.994482810372776,0.9472356984895787,0.9796449142186151,0.9359531709696978,0.9822246370969024
Kyurem (Black),Dragon Tail,Avalanche,50,0.9747166060129918,1.0073226373904958,0.9758154501295744,1.0090234361663937,0.9847112761247149,1.0327070473537265,0.9878510718001395,1.021370994056288,0.9739888058976052,0.9971319902735973,0.9799539219999777,1.0156872117592646,0.9641114499216592,1.011691361549593,0.9898060383304087,1.0090705911761915,1.0042100827430602,1.020507762344755,0.9992676626345,1.0421918585503147,0.9926599877481288,1.047026885627642,1.0482527999348712,1.1040469093360075,1.0348734857768,1.1135285842713942,1.0089178035035333,1.072819743209897,1.0688658746115474,1.1429200716874843,1.020583838213371,1.0996003922283293,1.0116241861759097,1.092691061427915,1.1836889016714973,1.2636223243606521,1.2484467130691692,1.3846369251570365,1.0494330210801355,1.1001597588862777,1.050682125190321,1.1059328906367942
Kyurem (Black),Shadow Claw,Ice Beam,50,1.0807754294852083,1.1316473494486985,0.9696452756682757,1.0002198446042703,1.1868270985069418,1.260324252106802,0.964676318325335,0.9927491609339941,1.080472747124848,1.1309759241092043,1.0755512578481434,1.1209803094782265,1.1570311575761278,1.243806336515091,1.089844699461765,1.1244946869958754,1.281699846649629,1.359858479729366,1.0993192804740077,1.1777916593281905,0.973854240783511,1.0263059467233855,1.0212981018157334,1.065951642177697,1.3969068119934351,1.5249032182227058,1.3106562011524123,1.472507594698057,1.18643567867365,1.2802778801416386,1.3335322660108213,1.5029662119400213,1.32907451415369,1.4826102181728937,1.0708455267053059,1.1389131623769626,1.1402832510953136,1.2420416253704438,1.329306471747833,1.4839205028794864,1.0013887379332393,1.0830841707708416
Kyurem (Black),Shadow Claw,Blizzard,50,1.21658272148565,1.223005387453542,0.9987781580807287,1.0206006640187064,1.3382072952403976,1.4051549157866199,0.9701835328433691,0.9984856262070203,1.182443251972202,1.2060674177954007,1.1884395827215215,1.2008614606744878,1.3577988887006505,1.3860205643353503,1.2346343815079126,1.2298839268877428,1.5452579510576567,1.6018402044538,1.200732683351657,1.267048920959792,1.0162457146988206,1.0342694156009693,1.0202762737401694,1.10262800826307,1.512270732146394,1.6358250054323205,1.5592158342226994,1.6546784936776386,1.23202706189369,1.3410934013801927,1.5715088333735503,1.6820222680853536,1.5311889234541463,1.6618771062798183,1.1830169576485485,1.2207784241320956,1.220598306418452,1.326179393541785,1.5493748377913885,1.708701159538232,1.0217961666597764,1.1009014375072608
Kyurem (Black),Dragon Tail,Glaciate,50,0.9706851424145223,0.9760069200965216,0.9515430048277813,0.9650852628094605,0.9459882225891767,0.9828850665161785,0.9461072580315979,0.9823719895070027,0.9451222923773316,0.9552559725874331,0.9638508215729937,0.9754254366789383,0.9521337815178009,0.9700420919028643,0.9839602810171211,0.9803234019688452,0.9792011801038855,0.995815822220797,0.9621132636758853,0.9976880545972745,0.9457648477838191,0.9861425630762087,1.0208264709538672,1.099563377456262,0.981480006864215,1.0189887518712546,0.937967956230578,1.0341509156829087,1.0282294367811968,1.0887509393619876,0.9854111664021756,1.0496109216024974,0.9949125748706051,1.0674158333677197,1.2302140462502695,1.2706899804795853,1.2504769625893037,1.3419344206917283,0.9867681246872696,1.0246526460131924,1.0063566618583266,1.0595541394720454
Kyurem (Black),Ice Shard,Ice Beam,50,0.9568405739274616,0.9904604266703392,0.9637053893576765,0.9987473045577758,0.9644092215907742,1.0049581090778363,0.9654444534953358,0.9971858815795317,0.9540272631586778,0.9841112961312249,0.952453707062187,0.9894035807942135,0.9618090350770747,1.008179631684708,0.9729945783051709,0.996732940971276,0.989419250294312,1.0102659317406708,0.9740332446565321,1.0230622839337045,0.9658399190311129,1.02361300829094,1.0084982259081572,1.0546406477736228,0.9819244652430219,1.0586651765530737,0.9616174160502095,1.0348995603599356,1.0242305124317126,1.107040568598935,0.9838559463208431,1.0438431857014199,0.9830304252409021,1.0605863114833443,0.9603128163894591,0.9998458495763679,1.001995570775773,1.074442675913354,1.0110202928144714,1.0601333119817584,1.0039850732559448,1.0626566319457242
Kyurem (Black),Dragon Tail,Ice Beam,50,1.0421018502648736,1.0821530756676951,1.0340289442094088,1.0759247415778894,1.054056104938284,1.107505664672961,1.054296878401737,1.0994864059176153,1.0333611332357993,1.0757992128132856,1.044550318227263,1.0850706291963168,1.0285193219328483,1.0823283116521474,1.0523713052259693,1.0833007864828108,1.0648013422479146,1.1047929945361572,1.0559072440769228,1.113935548051134,1.054121308743346,1.1136218357259993,1.1099797809312535,1.1795752415443352,1.0955767940518646,1.1825855274289525,1.0693484819678545,1.1505494236300806,1.1302705982657673,1.224052440029759,1.090838462405607,1.1632481344968313,1.0766569285895393,1.1648148575876505,1.2500994508988044,1.355278770450184,1.3202613512390944,1.4757823356681243,1.1122912524766184,1.1840998546269967,1.1050152153941215,1.179612737493249
Rhyperior,Smack Down,Rock Wrecker,30,1.269412453857847,1.2993912298595873,1.267043496681709,1.2908689900040948,1.249318112086849,1.2952541089598801,1.3770445632002617,1.3600656007647378,1.3038224897147548,1.3501586194794735,1.2705791209457862,1.2920489224498346,1.2739990444402962,1.297223071740261,1.2816186445260833,1.3094577868926336,1.2702366245581564,1.307255168654092,1.289026455913867,1.3204159676236038,1.2840581849728137,1.337169399239775,1.3437468489733606,1.4117641551907338,1.342884275227643,1.3960233518335117,1.3082273655881504,1.3562179430152927,1.3564222856596282,1.434319941384188,1.282216759399569,1.353422858029803,1.3040575955747242,1.3693105844515858,1.265121954534318,1.3286905772461977,1.2854745222445354,1.3678441022088619,1.3120531690773767,1.3766196993770377,1.3100434696149506,1.3731322161347341
Shadow Weavile,Snarl or Ice Shard,Avalanche,50,1.0161098552947783,0.9952140595486468,0.9355134333694317,0.9381413371259489,1.0181110819663879,1.0385615679773434,0.9493814189629043,0.9531942134486155,1.0400794325794227,1.0359324523008497,1.0932815580711401,1.035292091438227,1.089800892340894,1.041072932538715,1.1627271464932576,1.0836984273718506,1.1096950955690237,1.115372040627201,1.0490525169092497,1.051447976780045,0.9262572816826917,0.9506963019895973,0.9404143270785501,0.9755857777110675,1.0152089019119688,1.0581221525981936,1.0438103818290172,1.0440270629209243,1.0327944870468113,1.0857784306514544,0.9939948612753646,1.027927062413958,1.0842607517428753,1.0894989583276562,1.0717254942149512,1.067621762611531,1.0614532709877746,1.0654240636021004,1.064515670867893,1.0747959700656058,0.9418391629858951,0.9635758972892149
Shadow Electivire,Thunder Shock,Wild Charge,35,1.128786825440194,1.0402031726478695,1.12433063228941,1.078886891833062,1.077138772677827,1.0603848925400248,1.0867803879903282,1.09621392933608,1.1759319359365719,1.0495519039557442,1.1286007352787317,1.0619323887023258,1.1593117397601014,1.048196190657686,1.233449607557004,1.0571815170983525,1.0620264546301115,1.0646869996414894,1.0666370985798586,1.040429470969043,1.097032155454175,1.0723717453589379,1.1297472353915399,1.1119597667867238,1.046181683339116,1.0943799494635817,1.079562166933898,1.0856631162426418,1.0837432637950206,1.1372322595181636,1.0700735161705381,1.0763794220193712,1.0820182776882286,1.0922348026263826,1.069496092182688,1.0446590551374881,1.0456298335218615,1.0762568172758933,1.0406581264813057,1.106590895746736,1.087338345206398,1.114548150404082
Tyranitar,Smack Down,Stone Edge,40,1.265637285219829,1.261658459541328,1.222289772470642,1.250542693323828,1.247106243597983,1.268947411868752,1.3049069086759533,1.3209694414871762,1.2776499474039849,1.2674332488208795,1.3854306090618216,1.2595632053366068,1.4000991326905055,1.2804827240751684,1.3219404677840505,1.3230314080331362,1.285103167645953,1.313542609030711,1.300184344719518,1.3207663527473854,1.2712063907585887,1.3077426498285878,1.3377540310965,1.4001568689193349,1.3100024013654072,1.377186598577576,1.3272395247416422,1.3696944596267329,1.3601317014164047,1.4289705156376171,1.3076505872019712,1.3803668247993977,1.333846232500852,1.3897388764506442,1.2604667096916538,1.2936449253349955,1.3355610938342048,1.378893727889245,1.3248815282767696,1.3837645973547217,1.3021571307697042,1.3755033183533365
Shadow Electivire,Thunder Shock,Wild Charge,50,0.9339438742764274,0.918773104223877,0.9363158900308345,0.9376223935929852,0.9333078731793197,0.9397210427374653,0.9502420500213894,0.9620377664905637,0.988983999521394,0.9590700666941352,0.9569757539626397,0.9500584480930924,0.9829477894205472,0.9573793179939429,1.016072890019576,0.9461634897510963,0.9440130597094386,0.9403931792280271,0.928978762545911,0.92752178188802,0.9595296346887757,0.9529700133553005,0.9801092392969445,1.0098531722121418,0.9584039858688918,0.9913075011524751,0.9424716064758765,0.9689511903228208,0.9966806484947376,1.0305164156032467,0.9202249897588036,0.9832196217804222,0.9536441100896669,0.9791181525387557,0.9405062623150454,0.927178433829247,0.9569030286368211,0.9903162585380749,0.9345958822929468,0.9928757026857906,0.9632265802001021,0.9895281572246792
Gigalith,Smack Down,Meteor Beam,45,1.193514142010302,1.2005620103424894,1.2245757958671548,1.222613045293608,1.1579442864963232,1.1878585587486714,1.22244307910176,1.2382309195514054,1.2330727694172816,1.2130112045422052,1.210143887044349,1.2040917716929398,1.2144954537010224,1.1983786062040749,1.2275700207249016,1.2316494820667745,1.186679537308284,1.217802672821058,1.2304911998420984,1.2387365442276574,1.1998055681329594,1.2364706240463896,1.2273057226484163,1.2883611915013966,1.2388166914733771,1.3038036139046503,1.2538726835935379,1.281258662458404,1.2353769690897054,1.3077134139294488,1.2052345146024677,1.261021322478948,1.2155605380622825,1.2774050485575976,1.1789791225963584,1.2192494086513035,1.1995826817956023,1.2605294292379763,1.2410317889233298,1.2871385932854238,1.2230254829557092,1.2919184716025767
Thundurus (Therian),Volt Switch,Thunderbolt,35,1.1740552598275793,1.157349283403887,1.1940545049218263,1.1857196536517107,1.1891270116080834,1.1921349912204262,1.1723708007861111,1.193019065441755,1.1653124607139618,1.1614406663374688,1.1556371064161581,1.1623920641803966,1.1848314120874073,1.165450102300401,1.2624297348136122,1.2164443068582642,1.1658976433247243,1.1674422205314126,1.170021057376532,1.195580208076075,1.1719117484789796,1.1610575038905397,1.2179799122027484,1.2251120973484166,1.1404067902826505,1.19904456824139,1.116392200313775,1.1778998972629333,1.1912104845482352,1.2341828729903668,1.1337978562841942,1.1853306716264134,1.1447945751894695,1.2104618237877771,1.1659307483813286,1.1501885985742983,1.1672788203433886,1.2010417861453802,1.1289226077782128,1.200291482097443,1.1632542479543353,1.2003044388319082
Shadow Golem,Rock Throw,Stone Edge,50,1.1886228815226052,1.1588570438066825,1.1661012661395205,1.1597317100634015,1.1480179725584432,1.196896960380676,1.3031226447101043,1.2192441405144785,1.4046591811350249,1.2078049273279792,1.217609957261653,1.194661150642335,1.2184871071933427,1.1860324904967279,1.1645555867145636,1.1645736126625452,1.182299243419726,1.1831125690934743,1.1761286192005511,1.1888416334039418,1.2048235083727459,1.2017837506706186,1.25032910327578,1.2734119129605852,1.2337938470572083,1.2578308535177738,1.19711971243539,1.2207296602873285,1.2290268538669393,1.2932269534266254,1.154362784458957,1.2117041855646615,1.1990813058071967,1.2543032620784984,1.1441284789295716,1.166168206150663,1.1680406069458562,1.2346981950126037,1.1816640855319789,1.2536801516781895,1.1996685107471172,1.2316492544391406
